"local_authority_id","name","ons_code","year","link_length_km","link_length_miles","cars_and_taxis","all_motor_vehicles"
122,"Hackney","E09000012",2012,275.63506605,171.27,218805393.588941,292397121.566303
5,"Somerset","E10000027",2012,6765.1087242,4203.64,3040838824.40299,3837825823.77043
37,"South Lanarkshire","S12000029",2012,2521.36716623,1566.7,1140996590.79724,1533090670.80748
51,"Aberdeen City","S12000033",2012,985.79575741,612.55,652965247.815259,799983348.370516
22,"Rhondda, Cynon, Taff","W06000016",2012,1207.3535949,750.21,1037398972.31419,1263169550.82941
98,"Rutland","E06000017",2013,551.979986892211,342.98,271615390.927313,366414475.965857
140,"Stoke-on-Trent","E06000021",2013,872.436192793722,542.11,697423627.854223,855466419.316051
127,"Southend-on-Sea","E06000033",2013,451.949855485698,280.83,339885497.684312,408803718.916662
150,"Walsall","E08000030",2013,868.412379542512,539.61,699056214.250358,912584898.11052
201,"Havering","E09000016",2013,654.20227944977,406.5,723159977.187942,938254261.455524
108,"Wandsworth","E09000032",2013,431.270586842411,267.98,369155313.591773,474044509.279274
34,"East Lothian","S12000010",2013,1100.17862979476,683.62,407167200.281288,515504402.024611
33,"Scottish Borders","S12000026",2013,3298.33630756503,2049.49,545248568.156123,726454917.801398
144,"Bristol, City of","E06000023",2014,1150.98,715.19,1155120370.5516,1435007200.83835
203,"Plymouth","E06000026",2014,815.55,506.76,712781313.08471,877861712.08393
68,"Wiltshire","E06000054",2014,4769.77,2963.8,2764666149.3242,3492636251.2067
109,"Westminster","E09000033",2014,341.63,212.28,374700998.003534,525670416.90403
130,"North Lincolnshire","E06000013",2015,1417.65,880.89,744239771.136562,1067442191.09836
111,"Hounslow","E09000018",2015,497.93,309.4,759768804.522837,930539127.978853
200,"Poole","E06000029",2016,539.87,335.46,418285900.438226,521581613.166927
196,"Tameside","E08000008",2016,767.52,476.91,583214758.794191,734710419.186901
172,"Newcastle upon Tyne","E08000021",2016,976.11,606.53,892590376.295072,1074836473.99026
206,"East Renfrewshire","S12000011",2016,516.62,321.01,399137811.610375,496358575.463189
31,"Perth & Kinross","S12000048",2016,2974.33,1848.16,1128130381.09197,1529820110.21655
10,"Gwynedd","W06000002",2016,2519.78,1565.72,641618186.279071,835352062.502777
141,"Birmingham","E08000025",2007,2506.89999995,1557.72,3044977678.63204,3740204324.75095
7,"Bridgend","W06000013",2007,775.14,481.65,668559585.596989,824108688.940463
188,"Nottingham","E06000018",2008,794.9,493.93,769199798.75685,956430774.108468
189,"Dudley","E08000027",2008,1014.700000035,630.51,865883820.898992,1079756194.98671
93,"Tower Hamlets","E09000030",2008,305.999999989,190.14,435714042.266485,586753446.551987
133,"East Sussex","E10000011",2008,3403.2,2114.65,2134275606.76659,2655512877.33046
28,"Renfrewshire","S12000038",2008,937.89999995,582.78,760118370.29571,931816338.446252
127,"Southend-on-Sea","E06000033",2009,450.6,279.99,344287077.504913,411651330.859915
179,"Windsor and Maidenhead","E06000040",2009,693.8,431.11,960106688.839667,1153667068.0665
29,"City of Edinburgh","S12000036",2009,1504.8,935.04,1483867511.76256,1828946881.77295
64,"Medway","E06000035",2010,844.2,524.56,680088392.630625,844712543.915171
1,"Isles of Scilly","E06000053",2010,36.7,22.8,814575.165763338,1475078.42771001
90,"Salford","E08000006",2010,794.9,493.93,1152893821.23763,1452918796.00333
105,"Greenwich","E09000011",2010,506.3,314.6,512854352.125752,660911661.426267
117,"Staffordshire","E10000028",2010,6299.8,3914.51,4306772748.08482,5559727065.18752
9,"Isle of Anglesey","W06000001",2010,1218.1,756.89,292608209.818988,372931785.181917
58,"Central Bedfordshire","E06000056",2011,1458.3,906.15,1360299439.39891,1770608718.83202
157,"Knowsley","E08000011",2011,577,358.53,685403182.60111,860230015.459715
195,"Bradford","E08000032",2011,1939.5,1205.15,1210496272.39422,1487340285.54492
106,"Bexley","E09000004",2011,543.8,337.9,452004200.779945,560629531.660105
167,"Newham","E09000025",2011,415.9,258.43,449717645.823391,562014102.329893
69,"Worcestershire","E10000034",2011,4175,2594.22,3229281978.24704,4060669549.51831
45,"Aberdeenshire","S12000034",2011,6248.7,3882.76,1267613364.51374,1651068670.83731
43,"West Dunbartonshire","S12000039",2011,413.7,257.06,324954394.15066,393541417.496819
14,"Powys","W06000023",2011,5395.9,3352.86,664661166.288873,902883276.353595
67,"West Berkshire","E06000037",2012,1416.209698124,879.99,1402527606.75157,1752055849.66918
99,"Lincolnshire","E10000019",2012,8901.46720097,5531.12,2740018268.33791,3598223261.4469
164,"Darlington","E06000005",2013,548.815040470751,341.02,385569809.232625,485480146.95902
73,"East Cheshire","E06000049",2013,2854.92619782763,1773.97,2167412993.97249,2747225177.05636
75,"Wigan","E08000010",2013,1160.59141986708,721.16,924340155.129028,1170473056.43686
96,"Islington","E09000019",2013,243.341877946331,151.21,175167986.523758,243019743.835745
32,"Fife","S12000047",2013,2808.15241908784,1744.91,1388938860.58881,1740231109.20265
62,"Rotherham","E08000018",2014,1215.54,755.3,1083106171.09829,1423853132.40674
63,"Leeds","E08000035",2014,3025.54,1879.98,3058730704.49077,3883713597.08366
77,"Cumbria","E10000006",2014,8100.6,5033.48,2594536690.55342,3464676698.02665
74,"Warrington","E06000007",2015,991.33,615.98,1249726135.62483,1618427433.48843
101,"Gateshead","E08000037",2015,906.79,563.45,824879834.26539,1027640015.59082
174,"City of London","E09000001",2015,57.15,35.51,70268590.5716864,99463436.0143015
65,"Hampshire","E10000014",2015,8909.48,5536.09,7645330961.38116,9562966659.91671
78,"Hertfordshire","E10000015",2015,4952.26,3077.19,6003328685.44264,7597179149.99403
202,"York","E06000014",2016,809.49,502.99,649801767.076504,813214878.907689
137,"Southampton","E06000045",2016,580.9,360.95,546016115.714206,676578722.463885
152,"Coventry","E08000026",2016,909.96,565.42,973249130.706664,1179119772.30515
161,"Liverpool","E08000012",2017,1435.31,891.86,1115204802.31778,1369915077.13302
189,"Dudley","E08000027",2017,1026.49,637.83,838165067.355729,1054242690.51661
60,"Leicestershire","E10000018",2017,4620.64,2871.13,3651900864.68612,4867208747.70051
98,"Rutland","E06000017",2018,557.555,346.45,315541602.762197,426875791.383457
180,"Bracknell Forest","E06000036",2018,471.024,292.68,373767413.8559,450664464.21959
113,"Wokingham","E06000041",2018,771.332,479.28,821666099.595323,1010710530.41751
136,"Brighton and Hove","E06000043",2018,621.134,385.95,661227862.271419,830664480.971079
192,"Sefton","E08000014",2018,990.832,615.67,589474984.619773,725536698.330807
107,"Lambeth","E09000022",2018,375.83,233.53,320066998.637501,447572824.041052
40,"South Ayrshire","S12000028",2018,1321.559,821.18,487199488.685583,637932044.737295
140,"Stoke-on-Trent","E06000021",1993,817.303,507.85,612307553.263939,734309805.73451
141,"Birmingham","E08000025",1993,2460.894,1529.13,2937252901.80347,3484512825.72278
57,"Barnet","E09000003",1993,729.225,453.12,819405661.561481,961903224.543665
134,"Croydon","E09000008",1993,771.874,479.62,701231611.762308,820635819.936571
108,"Wandsworth","E09000032",1993,417.533,259.44,513729681.162014,614902744.845104
76,"Lancashire","E10000017",1993,6976.619,4335.07,4716776812.78832,5704869100.7019
52,"Angus","S12000041",1993,2008.754,1248.18,409407173.978963,511691701.090631
119,"Derby","E06000015",1994,739.304,459.38,819900099.046568,966123419.231687
116,"Shropshire","E06000051",1994,5068.268,3149.28,1228720868.87577,1563250704.63493
85,"Manchester","E08000003",1994,1333.748,828.75,1319209185.23324,1559027140.87231
168,"Barking and Dagenham","E09000002",1994,320.458,199.12,282859010.25511,347033556.529866
10,"Gwynedd","W06000002",1994,2408.51,1496.58,540847423.546489,661091070.647419
13,"Monmouthshire","W06000021",1994,1574.543,978.38,520890817.62507,668544820.746838
140,"Stoke-on-Trent","E06000021",1995,821.105,510.21,627319778.120775,753969211.678796
111,"Hounslow","E09000018",1995,489.135,303.93,857457850.527917,1006882565.19427
52,"Angus","S12000041",1995,2015.815,1252.57,430298750.919629,538303504.40925
187,"Telford and Wrekin","E06000020",1996,986.005,612.68,605387016.697487,731877632.12837
115,"Bath and North East Somerset","E06000022",1996,1031.403,640.88,539714612.289231,642166468.449256
136,"Brighton and Hove","E06000043",1996,618.919,384.58,671984927.39899,786729425.778454
22,"Rhondda, Cynon, Taff","W06000016",1996,1135.873,705.8,910377496.66945,1082558395.2219
190,"Sandwell","E08000028",1997,867.78,539.21,929838457.160185,1160272588.70695
201,"Havering","E09000016",1997,639.535,397.39,711791925.778454,901017758.788674
70,"Gloucestershire","E10000013",1997,5352.741,3326.04,2619066783.11163,3252092771.96174
14,"Powys","W06000023",1997,5143.057,3195.75,614882890.171399,813286859.739124
155,"Herefordshire, County of","E06000019",1998,3339.399,2075.01,783035186.386503,1021274024.69578
128,"Thurrock","E06000034",1998,565.603,351.45,675673137.626263,867775341.381333
136,"Brighton and Hove","E06000043",1998,622.218,386.63,693320100.612423,821605485.216337
87,"Calderdale","E08000033",1998,1205.506,749.07,704299561.809035,893433457.359023
99,"Lincolnshire","E10000019",1998,9008.334,5597.52,2380549692.91836,3119259214.93478
72,"Warwickshire","E10000031",1998,3994.821,2482.27,3987275250.66114,5004966017.2095
15,"Carmarthenshire","W06000010",1998,3562.162,2213.42,791045858.43673,1033510353.28681
197,"Kirklees","E08000034",1999,1893.9,1176.81,1224915631.46226,1554204818.85787
71,"Devon","E10000008",1999,12859.8,7990.71,3400443495.61063,4244576136.61218
123,"Essex","E10000012",1999,7892.53,4904.19,6397077456.4046,7967487832.30931
135,"Surrey","E10000030",1999,5443.69,3382.55,7096777198.65983,8463894199.74847
132,"Hartlepool","E06000001",2000,392.4,243.83,314721126.530709,378731792.846997
64,"Medway","E06000035",2000,814.1,505.86,635118132.886004,779831174.279188
164,"Darlington","E06000005",2001,533.7,331.63,402199513.501555,495021167.356391
169,"Kingston upon Hull, City of","E06000010",2001,728.65,452.76,591537502.475339,724033822.987635
131,"North East Lincolnshire","E06000012",2001,650.6,404.26,465027026.095559,570375581.940346
174,"City of London","E09000001",2001,59,36.66,95886043.5499073,126488973.757439
11,"Conwy","W06000003",2001,1610.1,1000.47,497099696.989821,615177057.812141
62,"Rotherham","E08000018",2002,1182.3,734.65,1077594193.91717,1387020353.58861
7,"Bridgend","W06000013",2002,746.59,463.91,621771718.68284,752770496.575209
18,"The Vale of Glamorgan","W06000014",2004,910.37,565.68,549013680.53343,655874717.310273
25,"Torfaen","W06000020",2004,471.9,293.23,305737133.978376,367916643.878423
36,"Midlothian","S12000019",2005,602.69,374.49,310871402.63884,386524708.974952
172,"Newcastle upon Tyne","E08000021",2006,950,590.3,917363896.449721,1095648614.21149
104,"Lewisham","E09000023",2006,445.4,276.76,400881274.268424,516550036.388426
154,"Norfolk","E10000020",2006,10103.3,6277.9,4005584751.49501,5083550649.95208
39,"East Ayrshire","S12000008",2006,1319.92,820.16,505926625.19946,658705379.821219
21,"Merthyr Tydfil","W06000024",2006,346.5,215.31,198738807.1761,242802140.725495
189,"Dudley","E08000027",2007,1012.800000032,629.32,877887745.42472,1097600173.159
77,"Cumbria","E10000006",2007,8135.8,5055.35,2603320739.22138,3466716891.39705
54,"Orkney Islands","S12000023",2007,1105.5,686.93,63368021.6908256,84389521.7554482
174,"City of London","E09000001",1993,57.823,35.93,96896757.9336674,124025587.444325
20,"Flintshire","W06000005",1993,1228.844,763.57,701913738.144238,853809573.963056
26,"Wrexham","W06000006",1993,1171.74,728.09,389669830.688778,477318583.223972
15,"Carmarthenshire","W06000010",1993,3534.68,2196.35,711143772.86646,907027670.901933
7,"Bridgend","W06000013",1993,731.795,454.72,504212315.701304,599137424.316989
132,"Hartlepool","E06000001",1994,386.39,240.09,290715948.237294,347270369.169053
171,"Redcar and Cleveland","E06000003",1995,678.275,421.46,459877665.682415,539430344.28935
131,"North East Lincolnshire","E06000012",1995,641.334,398.51,440240787.550704,536451352.84936
152,"Coventry","E08000026",1996,834.238,518.37,885087549.958244,1036101033.09174
195,"Bradford","E08000032",1996,1873.439,1164.1,1166151477.24787,1392463519.2973
177,"Sutton","E09000029",1996,414.706,257.69,373832012.298179,436652270.738885
125,"Waltham Forest","E09000031",1997,418.702,260.17,360832953.054164,442177010.632904
207,"Cheshire","E10000004",1997,5082.513,3158.13,3861423370.64046,4771860687.33596
154,"Norfolk","E10000020",1997,10010.758,6220.4,3614127863.27845,4461896148.9899
43,"West Dunbartonshire","S12000039",1997,408.747,253.98,294738892.368568,347528689.950688
172,"Newcastle upon Tyne","E08000021",1998,911.429,566.34,927844257.038893,1094580946.02521
173,"North Tyneside","E08000022",1998,750.659,466.44,665793010.692555,778419337.320051
39,"East Ayrshire","S12000008",1998,1306.653,811.92,417713773.438121,534742180.664917
36,"Midlothian","S12000019",1998,625.446,388.63,290909259.300684,355056429.203452
170,"Middlesbrough","E06000002",1999,500.9,311.24,655308450.52394,772021160.795952
160,"Bolton","E08000001",1999,1053.2,654.43,1036389237.47813,1251765378.31564
118,"Brent","E09000005",1999,472.8,293.78,514272358.178239,608323201.876044
176,"Bromley","E09000006",1999,892.3,554.45,696184058.846337,823779938.906784
145,"Camden","E09000007",1999,282.1,175.29,314352212.454267,394405015.956812
142,"Oxfordshire","E10000025",1999,4565.5,2836.87,3571716670.27062,4399462735.74823
5,"Somerset","E10000027",1999,6701.3,4163.99,2694772573.17267,3373536073.70457
69,"Worcestershire","E10000034",1999,4175.75,2594.69,3171635726.10952,3958727623.802
119,"Derby","E06000015",2000,746.25,463.7,832569025.622303,984072423.621488
153,"Leicester","E06000016",2000,795.8,494.49,715335019.679556,853023459.139205
160,"Bolton","E08000001",2000,1055.7,655.98,1027237539.17321,1243252622.99721
79,"Doncaster","E08000017",2000,1660.6,1031.85,1253702971.09332,1655476501.37177
150,"Walsall","E08000030",2000,844.7,524.87,720328581.01706,914415383.543884
176,"Bromley","E09000006",2000,894.5,555.82,692759094.625778,823704749.016177
122,"Hackney","E09000012",2000,274.4,170.5,272307237.074543,345588249.206755
208,"Bedfordshire","E10000001",2000,2311.17,1436.09,1855824588.26823,2350704372.107
65,"Hampshire","E10000014",2000,8711,5412.76,7213715482.12681,8726931055.078
140,"Stoke-on-Trent","E06000021",2001,848.8,527.42,689270152.745462,830890732.035574
68,"Wiltshire","E06000054",2001,4663.4,2897.7,2549610410.42863,3147015622.22268
57,"Barnet","E09000003",2001,743.9,462.24,852452239.527146,1022326985.14955
108,"Wandsworth","E09000032",2001,425.6,264.46,516288450.15194,631177368.669657
33,"Scottish Borders","S12000026",2001,3216.7,1998.76,518030495.655373,668065740.450768
140,"Stoke-on-Trent","E06000021",2002,851.4,529.04,703341220.300227,848626476.275988
85,"Manchester","E08000003",2002,1363,846.93,1438712360.89449,1705936112.74286
88,"Wakefield","E08000036",2002,1504.36,934.77,1229208847.92828,1576524071.63309
23,"Ceredigion","W06000008",2002,2249.4,1397.71,325997223.491643,424561416.164379
6,"Newport","W06000022",2002,723.1,449.31,879483170.118041,1093714038.23887
42,"Stirling","S12000030",2003,1203.1125,747.58,576856945.127953,718718845.069792
200,"Poole","E06000029",2004,515.3,320.19,427778239.976209,517862690.54298
158,"St. Helens","E08000013",2004,725.3,450.68,625085504.073942,788005607.260957
94,"Sunderland","E08000024",2004,1144,710.85,910783814.163307,1111444633.42272
190,"Sandwell","E08000028",2004,859.13,533.84,969086831.241954,1253923575.32234
59,"Northamptonshire","E10000021",2004,4531.29,2815.61,4050192213.2924,5274977165.14013
9,"Isle of Anglesey","W06000001",2004,1206.3,749.56,292724784.793718,367391890.884024
24,"Blaenau Gwent","W06000019",2004,400.4,248.8,193826284.770013,235729702.968549
128,"Thurrock","E06000034",2005,577.92,359.1,755796327.805065,988254650.386326
94,"Sunderland","E08000024",2005,1121.7,696.99,898779233.414776,1098767698.10875
41,"North Ayrshire","S12000021",2005,1101,684.13,361190034.103306,445724135.384237
9,"Isle of Anglesey","W06000001",2005,1207.2,750.12,289680304.95829,367044242.030177
64,"Medway","E06000035",2006,829.4,515.37,683367945.362538,852192331.298427
102,"Northumberland","E06000057",2006,5271.48,3275.55,1291777070.73251,1625635282.53455
94,"Sunderland","E08000024",2006,1143.33,710.43,920913796.78234,1127483898.09861
105,"Greenwich","E09000011",2006,505.6,314.17,553077283.979432,710760763.582579
102,"Northumberland","E06000057",2007,5298.98000005,3292.63,1291987536.52774,1647824436.23352
157,"Knowsley","E08000011",2007,578.09999996,359.21,684973067.397026,860195119.96099
151,"Solihull","E08000029",2007,860.3,534.57,1132535782.35704,1409752702.18325
38,"Dumfries & Galloway","S12000006",2007,4836.34,3005.16,865560854.857631,1253642963.28193
139,"Cornwall excluding Isles of Scilly","E06000052",2008,7393.4,4594.05,2354677066.5645,3002240752.93362
87,"Calderdale","E08000033",2008,1228.1,763.11,738078014.902186,951706444.835206
